canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN1418,焦点意識減損発作で徘徊する患者の周囲から危険物を除去して安全確保する,B,9,神経医学,9,Q1443,False,5,4,5,5,5,5,5,1,54,A,TYPE_J Clinical case → Intervention choice,神経医学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0004,AT/Borgによる運動強度設定,C,17,理学療法評価各論,17,Q4,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0015,創部を支持して疼痛を軽減しながら深呼吸と有効な咳嗽を練習し、病棟内歩行などの離床を継続して肺合併症を予防する,C,18,理学療法治療各論,18,Q15,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0018,関節へ過度な負担をかけない把持方法や道具の使用を指導し、変形を助長しない範囲で手指機能練習を行うことで、家事を含む生活機能の維持を図る,C,16,運動器,16,Q18,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0044,母指MP関節の軽度過伸展もあるため、関節へ集中する負荷を減らす把持方法を指導し、必要に応じて装具でCM関節を支持して日常生活動作を改善する,C,18,理学療法治療各論,18,Q44,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0063,症状と足部状態を確認しながら反復し、歩行耐容能の改善を図る,B,8,内科学,8,Q63,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0095,自己モニタリングによる再入院予防,C,18,理学療法治療各論,18,Q95,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0110,運動＋住環境調整,C,18,理学療法治療各論,18,Q110,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0115,歩行とADLは自立しているが、複数課題を同時に行うと反応が遅れるを評価する,C,17,理学療法評価各論,17,Q115,False,5,5,4,5,5,5,4,1,53,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0118,現在の主な機能障害は骨折後の肩関節拘縮であるため、組織の反応と疼痛を確認しながら関節運動と伸張を行い、屈曲・外旋可動域の改善を優先する,C,16,運動器,16,Q118,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0120,家事でのエネルギー節約,C,18,理学療法治療各論,18,Q120,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0125,荷重運動＋筋力＋転倒予防,C,18,理学療法治療各論,18,Q125,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0127,中等度有酸素＋筋力訓練,C,18,理学療法治療各論,18,Q127,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0129,外的目印と簡潔指示による転倒予防,C,18,理学療法治療各論,18,Q129,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0136,涼しい時間帯＋休息で運動調整,C,18,理学療法治療各論,18,Q136,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0138,軽中等度跛行までの間欠歩行,C,18,理学療法治療各論,18,Q138,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0143,ウォームアップ後の中等度運動,C,18,理学療法治療各論,18,Q143,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0152,歩行＋休息で総運動時間確保,C,17,理学療法評価各論,17,Q153,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0154,段差視認性＋履物＋段差練習,C,18,理学療法治療各論,18,Q155,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0157,症状監視下の中等度運動開始,B,8,内科学,8,Q158,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0158,意思選択を活用した安全な遊び,B,11,小児学,11,Q159,False,5,4,5,5,4,5,5,1,53,A,TYPE_K Static knowledge → Applied judgment,小児学のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0164,tenodesis grasp,C,18,理学療法治療各論,18,Q165,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0173,保護下の早期荷重・運動,C,16,運動器,16,Q174,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0185,方向転換練習＋住環境調整,C,17,理学療法評価各論,17,Q186,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0199,日中はつまずかず、下肢筋力、TUG、認知機能も大きく低下していない一方、夜間の消灯した廊下で3回つまずき、床には延長コードと敷物があるに対する機器選択,C,18,理学療法治療各論,18,Q200,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0217,安定期心不全に対する低〜中等度負荷レジスタンストレーニング,C,18,理学療法治療各論,18,Q218,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0218,GBS回復期における過用を避けた段階的運動量調整,C,18,理学療法治療各論,18,Q219,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0219,自宅環境を想定した退院前の段差昇降練習,C,18,理学療法治療各論,18,Q220,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0229,社会参加再開に向けた公共交通・人混みを想定した実環境移動練習,C,18,理学療法治療各論,18,Q230,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0321,安定した間欠性跛行に対する症状を許容した反復歩行訓練,B,8,内科学,8,Q323,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0329,前頸部熱傷瘢痕拘縮を予防する頸部伸展位,C,16,運動器,16,Q331,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0337,皮膚所見と安静時症状の組合せを重視する時の優先対応,C,18,理学療法治療各論,18,Q340,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0355,体重増加・浮腫・夜間呼吸困難を伴う心不全増悪時の運動見合わせ,B,8,内科学,8,Q358,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0356,呼吸音消失・気管偏位・循環不安定から緊張性気胸を識別する,B,8,内科学,8,Q359,False,5,5,4,5,5,5,4,1,53,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0365,運動中の著明なSpO₂低下と症状出現時に運動を中止する,C,15,動作分析学,15,Q370,False,5,5,5,5,5,5,2,1,53,A,TYPE_J Clinical case → Intervention choice,動作分析学のsafety_priority。重要度5、Safety5、臨床推論5。別経路での確認価値を評価。,
KN0374,高CO2血症リスクCOPD急性増悪時の目標SpO2 88〜92％,B,8,内科学,8,Q379,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0380,糖尿病性神経障害患者の熱感・腫脹からCharcot足を疑い荷重を止める,C,18,理学療法治療各論,18,Q385,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0382,椎体骨折リスクがある骨粗鬆症で体幹屈曲運動を避ける,C,18,理学療法治療各論,18,Q387,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0384,NMESで避けるべき頸動脈洞など高リスク電極配置,C,18,理学療法治療各論,18,Q389,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0387,透析内シャント側上肢の圧迫・血圧測定・高負荷回避,C,17,理学療法評価各論,17,Q392,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0389,脊髄損傷の起立性低血圧に対する段階的起立・圧迫・循環適応,C,18,理学療法治療各論,18,Q394,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0397,半月板縫合術後早期に深屈曲・回旋を制限して剪断を避ける,C,18,理学療法治療各論,18,Q402,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0398,脊髄損傷後の異所性骨化を疑う熱感・腫脹・急速なROM低下への対応,C,18,理学療法治療各論,18,Q404,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0401,ABI正常の静脈性潰瘍に対する圧迫療法,C,17,理学療法評価各論,17,Q407,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0409,心臓移植後の除神経心に配慮した長めのウォームアップ・クールダウン,B,8,内科学,8,Q416,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0418,ポリオ後症候群で過用を避けた低〜中等度運動,C,18,理学療法治療各論,18,Q426,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0421,手背熱傷の変形予防に用いるintrinsic-plus位,C,16,運動器,16,Q429,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0426,片側肺炎で換気血流比を改善する健側下側臥位,B,8,内科学,8,Q434,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0432,Huntington病の不随意運動と姿勢不安定性に対する安全な反復練習,C,18,理学療法治療各論,18,Q440,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0433,けいれん後の肩内転内旋固定から後方肩関節脱臼を識別,C,16,運動器,16,Q441,False,5,5,4,5,5,5,4,1,53,A,TYPE_F Result → Cause,運動器のfinding_interpretation。重要度5、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0440,膝蓋腱症に対する段階的腱負荷運動,C,18,理学療法治療各論,18,Q448,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0442,血友病性関節内出血急性期の保護・止血を優先する判断,B,8,内科学,8,Q450,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0459,舟状骨骨折疑いでは初回X線陰性でも固定し再評価する,C,18,理学療法治療各論,18,Q467,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0460,槌指に対するDIP伸展位連続固定,C,18,理学療法治療各論,18,Q468,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0462,大腿四頭筋打撲後の骨化性筋炎予防で強いマッサージ・過度伸張を避ける判断,C,16,運動器,16,Q470,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0472,食後低血圧に対する少量頻回食などの生活指導,C,18,理学療法治療各論,18,Q480,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0499,52 歳の女性に対する適切な介入・支援選択,C,18,理学療法治療各論,18,Q507,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0516,工場生産労働者の腰痛対策として、産業理学療法の観点から優先度が低いのに対する適切な介入・支援選択,C,18,理学療法治療各論,18,Q524,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0517,超音波治療が可能なのはどれかに対する適切な介入・支援選択,C,18,理学療法治療各論,18,Q525,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0519,部分損傷をきたした靱帯と強化すべき筋の組合せで適切なのはどれかに対する適切な介入・支援選択,C,18,理学療法治療各論,18,Q527,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0520,エネルギー蓄積機能によって大きな推進力を得る目的で使われる義足の足部に対する適切な介入・支援選択,C,18,理学療法治療各論,18,Q528,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0578,転位のない大腿骨転子部骨折に対する観血的整復固定術後の理学療法としてに対する適切な介入・支援選択,C,18,理学療法治療各論,18,Q586,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0580,白杖を使用している視覚障害者の介助の特徴,C,18,理学療法治療各論,18,Q588,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0615,摂食嚥下障害への対応の基本事項,B,8,内科学,8,Q623,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0633,内反足に対する靴補正の選択,C,18,理学療法治療各論,18,Q641,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0645,腹圧性尿失禁に対する骨盤底筋群の筋力強化,C,18,理学療法治療各論,18,Q653,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0648,脊髄損傷による対麻痺患者に対して立位・歩行練習を行う目的として誤っているのはどれかに対する適切な介入・装具・支援を選択する,C,18,理学療法治療各論,18,Q656,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0697,重症COPDに対する有酸素運動強度の設定,C,17,理学療法評価各論,17,Q705,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0707,下腿義足のつま先浮き上がり・膝折れ傾向に対するソケットアライメント調整,C,18,理学療法治療各論,18,Q715,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0715,運動療法の適応・目的・負荷設定の基本原則,C,18,理学療法治療各論,18,Q723,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0765,Parkinson病の小刻み・突進・すくみ足に対する歩行練習,C,18,理学療法治療各論,18,Q773,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0768,Sharrard分類に応じた二分脊椎児の歩行練習・装具選択,C,18,理学療法治療各論,18,Q776,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0769,広範囲熱傷・植皮術後早期の拘縮予防と創部保護を両立する理学療法,C,18,理学療法治療各論,18,Q777,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0776,大腿義足遊脚期の振り出し速度を制御する膝継手機構,C,18,理学療法治療各論,18,Q784,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0783,関節可動域運動の適応と実施原則,C,18,理学療法治療各論,18,Q791,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0784,対象筋の作用方向に沿った求心性抵抗運動の選択,C,18,理学療法治療各論,18,Q792,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0787,外側ストラップ付き金属支柱AFOの適応選択,C,18,理学療法治療各論,18,Q795,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0789,慢性腰痛に対する認知行動療法の適切な介入原則,C,18,理学療法治療各論,18,Q797,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0792,多発性筋炎回復初期の過用を避けた段階的運動療法,C,18,理学療法治療各論,18,Q800,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0793,Down症候群乳児期の低緊張・関節弛緩を踏まえた運動発達支援,C,18,理学療法治療各論,18,Q801,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0838,変形性股関節症の疼痛・肥満・筋力低下を踏まえた低負荷運動選択,C,18,理学療法治療各論,18,Q847,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0853,他筋への影響を抑えた選択的筋伸張肢位の決定,C,18,理学療法治療各論,18,Q862,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0855,PTB式装具は膝蓋腱部など耐圧性の高い部位で荷重し、脛骨粗面や腓骨頭など骨突出部は除圧する,C,18,理学療法治療各論,18,Q864,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0859,急性期脳血管障害の離床可否を安全基準から判断する,C,18,理学療法治療各論,18,Q868,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0862,『ベッドアップ60°まで』と上限を固定する1が不適切時の優先対応,C,18,理学療法治療各論,18,Q871,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0912,立位重心移動獲得後に行う段階的バランス練習の選択,C,18,理学療法治療各論,18,Q921,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0914,亜急性腰椎椎間板ヘルニアに対する理学療法選択,C,18,理学療法治療各論,18,Q923,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0974,橈骨遠位端骨折固定除去後のROM制限・筋力低下に対する物理療法選択,C,16,運動器,16,Q984,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0977,筋強直性ジストロフィーの重度筋力低下に対する過用を避けた理学療法,C,17,理学療法評価各論,17,Q987,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0999,脊髄完全損傷者の機能残存レベルと実用可能な能力の組合せで正しいのはどれかに対して適切な理学療法・介入を選択する,C,18,理学療法治療各論,18,Q1009,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1003,呼吸障害に対する理学療法として、口すぼめ呼吸が有効なのはどれかに対して適切な理学療法・介入を選択する,C,18,理学療法治療各論,18,Q1013,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1043,Parkinson病のすくみ足・移動不安定に対応した住環境整備と外的キュー,C,17,理学療法評価各論,17,Q1053,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1050,下垂足に対するAFO背屈補助機能の適応,C,18,理学療法治療各論,18,Q1060,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1055,SOMI装具は頸椎を固定する装具で、環軸椎など上位頸椎の不安定性・骨折に用いられる,C,18,理学療法治療各論,18,Q1065,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1060,認知症患者の運動療法で拒否を尊重し慣れた動作を用いる対応,C,18,理学療法治療各論,18,Q1070,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1101,L4機能残存二分脊椎児の歩行に適した装具・杖選択,C,18,理学療法治療各論,18,Q1112,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1103,安定期関節リウマチの関節保護・装具・運動に関する生活指導,C,16,運動器,16,Q1114,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1123,重症筋無力症で過用を避けた漸増負荷運動を選択する,C,18,理学療法治療各論,18,Q1134,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1167,78歳の男性に対する適切な介入・練習・指導を選択する,C,18,理学療法治療各論,18,Q1180,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
