canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN0466,カフリークテストではカフ脱気後に気管チューブ周囲を通る空気漏れを確認するを識別する,B,8,内科学,8,Q474,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0497,35歳の女性から病態・機能障害を解釈,C,16,運動器,16,Q505,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,運動器のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0703,胸囲は安静呼吸の呼気終末に測定するのが基本である,C,18,理学療法治療各論,18,Q711,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0721,人工呼吸器管理中に起こりやすい呼吸器合併症の識別,B,8,内科学,8,Q729,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0748,ASIA感覚検査における髄節とkey sensory pointの対応,C,17,理学療法評価各論,17,Q756,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0766,多発性硬化症のUhthoff現象を踏まえた運動・環境調整,C,18,理学療法治療各論,18,Q774,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0858,腰椎変性すべり症の神経性間欠跛行に対する屈曲位休息,C,15,動作分析学,15,Q867,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1001,発症初期から易転倒性がみられるのはどれかから病態・機能・原因を解釈する,C,18,理学療法治療各論,18,Q1011,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1032,ASIAの感覚キーポイントではT4は乳頭部に相当するを評価する,C,17,理学療法評価各論,17,Q1042,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1042,下腿義足歩行時の膝折れを生むソケット位置・膝伸展筋力などの原因推定,C,18,理学療法治療各論,18,Q1052,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1087,ASIA key muscleと髄節の対応,C,17,理学療法評価各論,17,Q1098,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1108,徒手筋力テストを安全かつ標準的条件で実施する,C,17,理学療法評価各論,17,Q1119,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1118,1秒量は5.00L×0.80＝4.00Lを評価する,B,8,内科学,8,Q1129,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1227,完全脊髄損傷で短下肢装具と杖による屋外歩行が可能な機能残存レベルを判断する,C,18,理学療法治療各論,18,Q1242,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1364,通所リハビリでの転倒リスクを適切な尺度で評価する,C,18,理学療法治療各論,18,Q1387,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1485,高強度と低強度を交互に行う負荷様式をインターバルトレーニングとして識別する,C,18,理学療法治療各論,18,Q1510,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1501,VDT作業で足台・画面位置・休憩を調整し筋骨格系障害を予防する,A,6,医学概論,6,Q1527,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,医学概論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0006,立脚中期の足関節背屈角度は正常範囲内である一方、遊脚期に背屈不足とつま先接触を認めているを評価する,B,11,小児学,11,Q6,False,4,4,4,5,5,5,5,1,50,A,TYPE_K Static knowledge → Applied judgment,小児学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0046,左深部感覚が著しく低下し、座位・立位で左側へ能動的に押し返しながら、本人は正中位と認識しているを評価する,B,9,神経医学,9,Q46,False,4,4,4,5,5,5,5,1,50,A,TYPE_K Static knowledge → Applied judgment,神経医学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0065,身体活動＋社会参加支援,C,15,動作分析学,15,Q65,False,5,4,5,5,4,5,2,1,50,A,TYPE_K Static knowledge → Applied judgment,動作分析学のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0071,視覚的垂直を用いた正中学習,C,18,理学療法治療各論,9|18,Q71|Q126|Q196|Q212|Q403,False,5,4,5,4,5,3,4,2,50,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,multiple_node_descriptions
KN0098,方向転換・二重課題の動的バランス,B,9,神経医学,9,Q98,False,4,4,4,5,5,5,5,1,50,A,TYPE_K Static knowledge → Applied judgment,神経医学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0145,不安・移動手段を踏まえた参加再開,C,15,動作分析学,15,Q145,False,5,4,5,5,4,5,2,1,50,A,TYPE_K Static knowledge → Applied judgment,動作分析学のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0001,左立脚後期では下腿三頭筋による底屈モーメントが前方推進力を生み、反対側下肢の歩幅確保に重要な役割を果たすを識別する,C,15,動作分析学,15,Q1,False,5,4,4,5,5,5,2,1,49,A,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0008,透析患者の運動耐容能評価時期,C,17,理学療法評価各論,17,Q8,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0031,病棟では左側のブレーキのかけ忘れや左側の副菜の食べ残しがみられ、日常生活場面で左側への注意低下が認められるを評価する,C,18,理学療法治療各論,18,Q31,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0037,日常生活ではドアノブ操作や瓶のふた開けが困難であり、回外55°と可動域制限を認めるを評価する,C,16,運動器,16,Q37,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0038,足底感覚低下があり、「つまずきやすい」と訴えている一方で、筋力や足関節ROMは保たれているを評価する,C,18,理学療法治療各論,18,Q38,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0041,術後8か月で直線走行は可能だが、カッティング時に不安感があり、Single Leg Hop Testは健側比89％、着地時に軽度膝外反を認めるを評価する,C,17,理学療法評価各論,17,Q41,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0066,生活活動強度と運動耐容能の対応,C,17,理学療法評価各論,17,Q66,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0076,大腿四頭筋と手指深指屈筋がMMT3まで低下し、立ち上がりでは上肢支持を要し、蓋を開ける動作も困難であるを評価する,C,17,理学療法評価各論,17,Q76,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0078,安静時の意識やアンモニア値は安定しているが、買い物中に注意が散り、立ち止まることが増えているを評価する,B,8,内科学,8,Q78,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0101,末梢循環・皮膚/創傷リスク,B,8,内科学,8,Q101,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0104,静かな廊下では障害物を避けられるが、話しかけられながら歩くと物品を見落とし、方向転換も遅れているを評価する,C,17,理学療法評価各論,17,Q104,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0121,頸椎症性脊髄症では後索障害による深部感覚低下を伴うことがあり、視覚情報が減る暗所でふらつきが増えるを評価する,C,17,理学療法評価各論,17,Q121,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0171,術後8か月で疼痛・腫脹・可動域制限はなくジョギング可能だが、方向転換時に患側への不安感が残るを評価する,C,16,運動器,16,Q172,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0186,片脚ホップの距離・着地制御,C,17,理学療法評価各論,17,Q187,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0188,遊脚期の足尖接触は改善しているが、初期接地後に足関節が急速に底屈し、足底全体が強く接地しているに対する機器選択,C,15,動作分析学,15,Q189,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0194,玄関上がり框への手すり,C,15,動作分析学,15,Q195,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0198,第2・3中足骨頭部に胼胝があり、長時間歩行で同部の前足部痛が増強していることから、中足骨頭へ荷重が集中しているに対する機器選択,C,15,動作分析学,15,Q199,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0203,大腿四頭筋低下による膝折れに対するKAFO適応,C,15,動作分析学,15,Q204,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0207,保存療法開始8週で通常歩行は可能だが、片脚着地時に足関節の不安定感が残っているを評価する,C,16,運動器,16,Q208,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0214,通常歩行や筋力には大きな問題がないにもかかわらず、後方から軽く肩へ触れられるという予期しない外乱でバランスを崩して転倒しているを評価する,C,18,理学療法治療各論,18,Q215,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0228,CMTによる下垂足・足尖クリアランス低下に対するAFO適応,C,15,動作分析学,15,Q229,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0423,連続流型LVADでは拍動が弱く、末梢動脈の触診や通常の自動血圧計だけでは循環状態を正確に把握しにくいを評価する,C,17,理学療法評価各論,17,Q431,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0478,底屈急増と膝過伸展に対するAFO底屈制動調整,C,15,動作分析学,15,Q486,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0479,強剛母趾でMTP背屈要求を減らすロッカーソール,C,15,動作分析学,15,Q487,False,4,4,5,5,5,5,2,1,49,A,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0496,62 歳の男性から病態・機能障害を解釈,C,15,動作分析学,15,Q504,False,5,4,4,5,5,5,2,1,49,A,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0500,85 歳の女性から病態・機能障害を解釈,C,15,動作分析学,15,Q508,False,5,4,4,5,5,5,2,1,49,A,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0613,脊髄損傷の自律神経過反射の典型所見,B,9,神経医学,9,Q621,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0823,MRSAは患者・医療者の手や環境表面を介する接触感染が中心,B,7,病理学,7,Q832,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0836,小脳・脳幹萎縮と協調運動障害から脊髄小脳変性症などを想定するを評価する,C,15,動作分析学,15,Q845,False,5,4,4,5,5,5,2,1,49,A,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0846,下肢異常に応じた金属支柱付きAFO足継手機能の設定,C,18,理学療法治療各論,18,Q855|Q1306,False,5,4,5,4,5,3,4,1,49,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1096,感染性心内膜炎では弁上の疣贅が剝離して動脈塞栓を起こし、脳塞栓症を生じることがある,B,7,病理学,7,Q1107,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1152,自律神経過反射では損傷高位以下の刺激を契機に交感神経活動が暴走し、著明な高血圧と損傷高位より上の発汗などを生じる,B,9,神経医学,9,Q1165,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1287,熱傷創に感染があると植皮床の血行や組織状態が悪化し、移植皮膚の生着を妨げる,B,7,病理学,7,Q1304,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1521,ノロウイルスは汚染食品・水や接触を介して経口感染する,B,7,病理学,7,Q1547,False,5,5,2,5,4,5,5,1,49,A,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0119,理学療法では実際に困っている運動課題を段階的に反復し、学校や家庭と方法を共有して、体育・学習・日常生活への参加を支援することが適切である,B,11,小児学,11,Q119,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,小児学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0139,課題を構成要素に分け、成功可能な難易度から段階的に練習することで運動学習を促し、失敗経験を減らして体育参加への自信を高める,B,11,小児学,11,Q139,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,小児学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0141,短く具体的な指示と非言語情報,B,9,神経医学,9,Q141,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0153,遊びを使った片脚支持・重心移動,B,11,小児学,11,Q154,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,小児学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0232,Brown-Séquard症候群の同側運動・深部感覚障害と対側温痛覚障害,B,9,神経医学,9,Q233|Q314,False,5,4,4,4,5,3,5,1,48,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0280,仙髄温存による不全脊髄損傷の判定,B,9,神経医学,9,Q282|Q333,False,5,4,4,4,5,3,5,1,48,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0391,Parkinson病のON時間帯に新規歩行課題を練習する,B,9,神経医学,9,Q396,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0560,高齢者では嚥下反射・咳反射の低下や口腔機能低下により誤嚥性肺炎が多い,B,8,内科学,8,Q568,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0572,肘関節脱臼は転倒時に伸展位で手をつく機転などで生じ、尺骨・橈骨が上腕骨に対して後方へ脱臼する後方脱臼が最も多い,C,16,運動器,16,Q580,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0635,Monteggia骨折は尺骨近位〜骨幹部骨折に橈骨頭脱臼を合併する損傷である,C,16,運動器,16,Q643,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0826,脳血管障害と治療の組合せで正しいのはどれかに対して適切な理学療法・介入を選択する,B,9,神経医学,9,Q835,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0835,脳卒中屈曲共同運動を抑え肘伸展を促す筋促通の選択,B,9,神経医学,9,Q844,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0841,除細動適応となりうる心室頻拍の識別,C,18,理学療法治療各論,18,Q850,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0847,Bennett骨折は第1中手骨基部の関節内骨折で、母指CM関節の脱臼・亜脱臼を伴う,C,16,運動器,16,Q856,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0910,MRSA検出患者の接触予防策とPPE脱衣・廃棄手順,C,18,理学療法治療各論,18,Q919,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1102,非流暢性失語に対するYes/No質問などのコミュニケーション支援,B,9,神経医学,9,Q1113,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN1119,肘関節脱臼は後方脱臼が最も多い,C,16,運動器,16,Q1130,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,運動器のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1121,脳卒中片麻痺に対する早期立位・歩行・トレッドミル練習,B,9,神経医学,9,Q1132,False,5,1,5,5,5,5,5,1,48,A,TYPE_J Clinical case → Intervention choice,神経医学のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN1218,肺塞栓症は下肢深部静脈血栓由来が多く、下肢・骨盤手術後や長期臥床で多い,B,8,内科学,8,Q1233,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1350,静脈うっ滞と凝固亢進により深部静脈血栓症を生じやすい,B,8,内科学,8,Q1373,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1414,GBSは感染後に遠位から上行する対称性筋力低下で発症することが多い,B,8,内科学,8,Q1439,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1490,GBSは上気道感染や消化器感染後に発症することが多い,C,18,理学療法治療各論,18,Q1515,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,理学療法治療各論のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN1531,ICUは易感染患者を守る目的などから区域により陽圧管理される,B,8,内科学,8,Q1557,False,5,5,2,5,4,5,4,1,48,A,TYPE_A Definition → Case,内科学のfact_recall。重要度5、Safety5、臨床推論2。別経路での確認価値を評価。,
KN0012,歩行時痛は消失し、ジョギングも可能であるが、切り返し動作で不安感を認めているを評価する,C,15,動作分析学,15,Q12,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0020,骨盤底筋訓練の段階的応用,C,17,理学療法評価各論,17,Q20,False,5,1,5,5,5,5,4,1,47,B,TYPE_J Clinical case → Intervention choice,理学療法評価各論のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0023,視覚や体性感覚を利用して動きを確認しながら、反復的な協調運動と歩行練習を行う,C,18,理学療法治療各論,18,Q23,False,5,1,5,5,5,5,4,1,47,B,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0024,足底のしびれ、振動覚低下、モノフィラメントでの感覚低下があり、暗所歩行に不安を訴えているを評価する,C,15,動作分析学,15,Q24,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0025,箸操作の不器用さ、階段での手すり使用、上下肢腱反射亢進、両側Babinski反射陽性から、頸髄症による上肢巧緻運動と歩行機能の障害がみられるを評価する,C,15,動作分析学,15,Q25,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0050,通常歩行速度、立ち上がり能力、Functional Reach Testは概ね保たれているが、過去1年間に屋外段差で2回転倒し、外出時に足元へ注意が集中しているを評価する,C,15,動作分析学,15,Q50,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0057,負荷前後の筋力・歩行変化,C,15,動作分析学,15,Q57,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0059,立脚期下腿前傾と装具設定,C,15,動作分析学,15,Q59,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0080,慢性腰痛では完全な疼痛消失を待つのではなく、痛みに関する適切な理解を促し、達成可能な活動から段階的に拡大して、自己管理能力と生活機能を改善する,C,18,理学療法治療各論,18,Q80,False,5,1,5,5,5,5,4,1,47,B,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0081,脊髄小脳変性症では筋力が保たれていても、失調により歩行速度の変化、方向転換、人混みなど複雑な歩行場面で不安定性が増すを評価する,C,15,動作分析学,15,Q81,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0086,四肢筋力は正常だが、体幹失調と左側への歩行偏倚があり、特に方向転換時にふらつきが増強しているを評価する,C,15,動作分析学,15,Q86,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0096,方向転換時の感覚運動制御,C,15,動作分析学,15,Q96,False,4,4,4,5,5,5,2,1,47,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0107,安定したBorg13での継続判断,C,15,動作分析学,15|17,Q107|Q148,False,5,4,5,4,5,3,2,1,47,B,TYPE_J Clinical case → Intervention choice,動作分析学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0111,翌日疲労に基づく運動量調整,C,15,動作分析学,15|18,Q111|Q151,False,5,4,5,4,5,3,2,1,47,B,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0122,股関節外転・外旋筋を含む近位部の制御と下肢アライメントを改善する練習が、膝への内側ストレス低減と機能改善に最もつながる,C,16,運動器,16,Q122,False,5,1,5,5,5,5,4,1,47,B,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0134,母指・手関節負荷を減らすADL指導,C,18,理学療法治療各論,18,Q134,False,5,1,5,5,5,5,4,1,47,B,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0147,疼痛許容内ROM＋ADL練習,C,16,運動器,16,Q147,False,5,1,5,5,5,5,4,1,47,B,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
